id,user_id,hours,date,project_num,price
3455,10,7,8/1/2019,2019-Lean-9,0
3457,55,1.5,8/1/2019,2019-ISO-31,0
3460,1,9,8/3/2019,2019-Cost Center-3,0
3461,2,2,8/4/2019,2019-BPR-1,0
3462,2,1,8/4/2019,2019-ISO-32,0
3463,2,6,8/4/2019,2019-Cost Center-3,0
3464,53,9,8/4/2019,2019-ISO-21,0
3468,55,4,8/4/2019,2019-Cost Center-3,0
3466,55,4,8/4/2019,2019-ISO-28,0
3467,55,1,8/4/2019,2019-ISO-27,0
3472,15,2,8/4/2019,2019-ISO-27,0
3470,15,4,8/4/2019,2019-ISO-30,0
3471,15,2,8/4/2019,2019-ISO-19,0
3473,15,1,8/4/2019,2019-Cost Center-3,0
3474,53,9,8/5/2019,2019-ISO-21,0
3475,12,2,8/4/2019,2019-ISO-19,0
3476,12,5,8/4/2019,2019-BPR-1,0
3477,12,2,8/4/2019,2019-Cost Center-3,0
3480,12,6.5,8/5/2019,2019-BPR-1,0
3479,12,2.5,8/5/2019,2019-Cost Center-3,0
3481,19,1,8/5/2019,2019-BPR-1,0
3482,19,5,8/5/2019,2019-ISO-20,0
3483,19,3,8/5/2019,2019-ISO-28,0
3484,19,9,8/4/2019,2019-ISO-28,0
3485,2,8,8/5/2019,2019-Cost Center-3,0
3486,2,1,8/5/2019,2019-ISO-25,0
3487,2,9,8/6/2019,2019-Cost Center-3,0
3488,53,9,8/6/2019,2019-ISO-26,0
3489,55,5,8/6/2019,2019-ISO-27,0
3490,55,4,8/6/2019,2019-ISO-28,0
3491,19,6,8/6/2019,2019-ISO-25,0
3492,19,3,8/6/2019,2019-ISO-28,0
3493,2,1,8/7/2019,2019-ISO-33,0
3494,2,1,8/7/2019,2019-Vacation-1,0
3495,2,7,8/7/2019,2019-Cost Center-3,0
3496,51,9,8/6/2019,2019-Vacation-1,0
3497,51,4,8/5/2019,2019-Lean-3,0
3498,51,5,8/5/2019,2019-ISO-28,0
3499,51,7,8/4/2019,2019-Lean-3,0
3500,51,2,8/4/2019,2019-ISO-28,0
3501,10,1.5,8/7/2019,2019-Lean-3,0
3502,10,2.5,8/7/2019,2019-Lean-7,0
3564,53,2,8/8/2019,2019-Cost Center-7,0
3504,10,0.5,8/7/2019,2019-Vacation-1,0
3505,10,3.5,8/7/2019,2019-Lean-3,0
3506,10,0.5,8/6/2019,2019-Vacation-1,0
3507,10,2.5,8/6/2019,2019-Lean-1,0
3508,10,6,8/6/2019,2019-Lean-9,0
3509,10,7,8/5/2019,2019-Lean-9,0
3510,10,2,8/5/2019,2019-Lean-7,0
3511,10,6,8/4/2019,2019-Lean-9,0
3512,10,2,8/4/2019,2019-Lean-1,0
3513,10,1,8/4/2019,2019-Lean-7,0
3550,15,3,8/8/2019,2019-ISO-33,0
3515,53,1,8/7/2019,2019-Vacation-1,0
3516,53,7,8/7/2019,2019-ISO-30,0
3517,55,7,8/7/2019,2019-ISO-27,0
3518,55,1,8/7/2019,2019-Cost Center-3,0
3519,55,1,8/7/2019,2019-ISO-28,0
3579,55,1,8/8/2019,2019-Cost Center-7,0
3542,19,8,8/7/2019,2019-ISO-20,0
3522,15,1,8/5/2019,2019-ISO-27,0
3523,15,4,8/5/2019,2019-ISO-19,0
3524,15,1,8/5/2019,2019-Cost Center-3,0
3525,15,3,8/5/2019,2019-ISO-30,0
3526,15,4,8/6/2019,2019-ISO-27,0
3527,15,1,8/6/2019,2019-Cost Center-3,0
3528,15,4,8/6/2019,2019-ISO-19,0
3544,15,1,8/7/2019,2019-Cost Center-7,0
3531,15,2.5,8/7/2019,2019-ISO-19,0
3532,15,5.5,8/7/2019,2019-ISO-30,0
3533,10,7,8/8/2019,2019-Lean-9,0
3562,10,2,8/8/2019,2019-Cost Center-7,0
3535,2,3,8/8/2019,2019-ISO-33,0
3536,2,6,8/8/2019,2019-Cost Center-3,0
3537,19,2,8/8/2019,2019-Cost Center-7,0
3538,19,3,8/8/2019,2019-ISO-33,0
3539,19,2,8/8/2019,2019-BPR-1,0
3540,19,1,8/8/2019,2019-ISO-20,0
3541,19,1,8/8/2019,2019-ISO-28,0
3543,19,1,8/7/2019,2019-Cost Center-7,0
3561,15,2,8/8/2019,2019-Cost Center-7,0
3563,15,2,8/8/2019,2019-ISO-19,0
3551,53,1,8/7/2019,2019-Cost Center-7,0
3548,53,3,8/8/2019,2019-ISO-33,0
3565,10,1,8/7/2019,2019-Cost Center-7,0
3552,15,2,8/8/2019,2019-ISO-30,0
3554,51,8,8/7/2019,2019-Lean-3,0
3555,51,1,8/7/2019,2019-Cost Center-7,0
3556,51,2,8/8/2019,2019-Cost Center-7,0
3557,51,2.5,8/8/2019,2019-Vacation-1,0
3558,51,4.5,8/8/2019,2019-Lean-3,0
3574,12,4,8/8/2019,2019-ISO-19,0
3573,12,4,8/8/2019,2019-ISO-33,0
3566,53,4,8/8/2019,2019-ISO-30,0
3567,12,1,8/8/2019,2019-Cost Center-3,0
3570,12,1,8/7/2019,2019-ISO-33,0
3571,12,7,8/7/2019,2019-ISO-19,0
3572,12,1,8/7/2019,2019-Cost Center-3,0
3576,12,4,8/6/2019,2019-BPR-1,0
3577,12,2,8/6/2019,2019-Cost Center-3,0
3578,12,3,8/6/2019,2019-ISO-19,0
3580,55,2,8/8/2019,2019-Cost Center-3,0
3581,55,6,8/8/2019,2019-ISO-27,0
3582,11,2,8/8/2019,2019-Cost Center-7,0
3583,11,1,8/7/2019,2019-Cost Center-7,0
3584,11,2,8/4/2019,2019-Cost Center-3,0
3585,11,4.5,8/4/2019,2019-ISO-28,0
3586,11,2.5,8/4/2019,2019-ISO-26,0
3587,11,9,8/5/2019,2019-ISO-26,0
3588,11,9,8/6/2019,2019-ISO-26,0
3589,11,3,8/7/2019,2019-ISO-33,0
3590,11,5,8/7/2019,2019-ISO-28,0
3591,11,4,8/8/2019,2019-ISO-33,0
3592,11,3,8/8/2019,2019-ISO-26,0
3593,55,3,8/5/2019,2019-ISO-27,0
3594,55,4,8/5/2019,2019-ISO-28,0
3595,55,2,8/5/2019,2019-Cost Center-3,0
3596,10,9,8/15/2019,2019-Vacation-1,0
3597,10,9,8/14/2019,2019-Cost Center-7,0
3598,10,9,8/13/2019,2019-Cost Center-7,0
3599,10,9,8/12/2019,2019-Cost Center-7,0
3600,10,9,8/11/2019,2019-Cost Center-7,0
3601,11,9,8/11/2019,2019-Cost Center-7,0
3602,11,9,8/12/2019,2019-Cost Center-7,0
3603,11,9,8/13/2019,2019-Cost Center-7,0
3604,11,9,8/14/2019,2019-Cost Center-7,0
3605,11,9,8/15/2019,2019-Vacation-1,0
3606,2,9,8/11/2019,2019-Cost Center-7,0
3607,2,9,8/12/2019,2019-Cost Center-7,0
3608,2,9,8/13/2019,2019-Cost Center-7,0
3609,2,9,8/14/2019,2019-Cost Center-3,0
3611,2,9,8/15/2019,2019-Vacation-1,0
3612,51,9,8/11/2019,2019-Cost Center-7,0
3613,51,9,8/12/2019,2019-Cost Center-7,0
3614,51,9,8/13/2019,2019-Cost Center-7,0
3615,51,9,8/14/2019,2019-Cost Center-7,0
3616,51,9,8/15/2019,2019-Vacation-1,0
3617,1,9,8/11/2019,2019-Cost Center-7,0
3618,1,9,8/12/2019,2019-Cost Center-7,0
3619,1,9,8/13/2019,2019-Cost Center-7,0
3621,1,9,8/14/2019,2019-Cost Center-7,0
3622,1,9,8/15/2019,2019-Vacation-1,0
3623,1,9,8/8/2019,2019-Vacation-1,0
3624,1,9,8/7/2019,2019-Vacation-1,0
3625,1,5,8/6/2019,2019-Vacation-1,0
3626,1,4,8/6/2019,2019-Cost Center-3,0
3627,1,5,8/5/2019,2019-Lean-9,0
3628,1,4,8/5/2019,2019-Cost Center-3,0
3630,1,9,8/4/2019,2019-Cost Center-3,0
3632,1,9,8/18/2019,2019-Cost Center-3,0
3633,19,6,8/18/2019,2019-ISO-25,0
3634,19,3,8/18/2019,2019-ISO-28,0
3635,19,9,8/11/2019,2019-Cost Center-7,0
3636,19,9,8/12/2019,2019-Cost Center-7,0
3637,19,9,8/13/2019,2019-Cost Center-7,0
3638,19,9,8/14/2019,2019-Cost Center-7,0
3639,19,9,8/15/2019,2019-Vacation-1,0
3640,53,9,8/18/2019,2019-ISO-30,0
3641,53,9,8/15/2019,2019-Vacation-1,0
3642,53,9,8/14/2019,2019-Cost Center-7,0
3643,53,9,8/13/2019,2019-Cost Center-7,0
3644,53,9,8/12/2019,2019-Cost Center-7,0
3645,53,9,8/11/2019,2019-Cost Center-7,0
3646,2,9,8/18/2019,2019-Cost Center-3,0
3647,55,9,8/11/2019,2019-Cost Center-7,0
3648,55,9,8/12/2019,2019-Cost Center-7,0
3649,55,9,8/13/2019,2019-Cost Center-7,0
3650,55,9,8/14/2019,2019-Cost Center-7,0
3651,55,9,8/15/2019,2019-Vacation-1,0
3652,12,9,8/11/2019,2019-Cost Center-7,0
3653,12,9,8/12/2019,2019-Cost Center-7,0
3654,12,9,8/13/2019,2019-Cost Center-7,0
3655,12,9,8/14/2019,2019-Cost Center-7,0
3660,12,9,8/15/2019,2019-Vacation-1,0
3755,12,2.5,8/18/2019,2019-ISO-19,0
3658,12,0.5,8/18/2019,2019-Cost Center-3,0
3754,12,6,8/18/2019,2019-ISO-33,0
3661,2,2,8/19/2019,2019-ISO-25,0
3662,2,1,8/19/2019,2019-ISO-26,0
3663,2,6,8/19/2019,2019-Cost Center-3,0
3664,55,1,8/19/2019,2019-Cost Center-3,0
3665,55,7,8/19/2019,2019-ISO-27,0
3666,55,1,8/19/2019,2019-ISO-26,0
3667,55,5,8/18/2019,2019-ISO-33,0
3668,55,4,8/18/2019,2019-ISO-26,0
3669,12,0.5,8/19/2019,2019-ISO-20,0
3670,12,4,8/19/2019,2019-ISO-33,0
3672,12,0.5,8/19/2019,2019-ISO-27,0
3673,12,4,8/19/2019,2019-Cost Center-3,0
3674,55,2,8/20/2019,2019-ISO-27,0
3675,55,4,8/20/2019,2019-ISO-28,0
3714,55,3,8/20/2019,2019-ISO-33,0
3677,53,5,8/20/2019,2019-ISO-20,0
3678,53,4,8/20/2019,2019-ISO-30,0
3679,53,0.5,8/19/2019,2019-Vacation-1,0
3680,53,1.5,8/19/2019,2019-Cost Center-3,0
3681,53,4,8/19/2019,2019-ISO-26,0
3682,53,3,8/19/2019,2019-ISO-30,0
3683,1,2,8/21/2019,2019-Lean-3,0
3684,1,4,8/21/2019,2019-Lean-9,0
3685,1,1,8/21/2019,2019-Lean-7,0
3686,1,2,8/20/2019,2019-Cost Center-3,0
3687,1,5,8/20/2019,2019-Lean-1,0
3688,1,2,8/20/2019,2019-Vacation-1,0
3691,1,7,8/19/2019,2019-Cost Center-3,0
3690,1,2,8/19/2019,2019-Lean-1,0
3692,19,2,8/20/2019,2019-Vacation-1,0
3765,19,6,8/20/2019,2019-Cost Center-3,0
3694,19,1,8/20/2019,2019-ISO-28,0
3695,15,9,8/11/2019,2019-Cost Center-7,0
3696,15,9,8/12/2019,2019-Cost Center-7,0
3697,15,9,8/13/2019,2019-Cost Center-7,0
3698,15,9,8/14/2019,2019-Cost Center-7,0
3699,15,9,8/15/2019,2019-Vacation-1,0
3700,15,9,8/18/2019,2019-ISO-33,0
3701,15,8,8/19/2019,2019-ISO-33,0
3702,15,1,8/19/2019,2019-ISO-27,0
3706,15,8,8/20/2019,2019-ISO-33,0
3704,15,4,8/21/2019,2019-ISO-30,0
3724,15,1.5,8/21/2019,2019-Cost Center-3,0
3707,15,1,8/20/2019,2019-ISO-27,0
3708,19,5,8/21/2019,2019-ISO-25,0
3709,19,2,8/21/2019,2019-ISO-28,0
3710,19,1,8/21/2019,2019-ISO-32,0
3711,19,1,8/21/2019,2019-Cost Center-3,0
3712,55,4,8/21/2019,2019-ISO-28,0
3713,55,5,8/21/2019,2019-ISO-26,0
3715,2,9,8/22/2019,2019-Cost Center-3,0
3716,2,9,8/21/2019,2019-Cost Center-3,0
3717,2,5,8/20/2019,2019-Cost Center-3,0
3718,2,4,8/20/2019,2019-Vacation-1,0
3719,53,1,8/22/2019,2019-Cost Center-3,0
3720,53,1,8/22/2019,2019-ISO-20,0
3721,53,7,8/22/2019,2019-ISO-30,0
3722,53,2,8/21/2019,2019-ISO-26,0
3723,53,7,8/21/2019,2019-ISO-30,0
3725,15,3.5,8/21/2019,2019-ISO-33,0
3726,15,1,8/22/2019,2019-ISO-30,0
3727,15,1,8/22/2019,2019-Cost Center-3,0
3728,15,7,8/22/2019,2019-ISO-33,0
3729,19,5,8/22/2019,2019-ISO-25,0
3730,19,2,8/22/2019,2019-ISO-28,0
3731,19,2,8/22/2019,2019-Cost Center-3,0
3732,19,6,8/19/2019,2019-ISO-25,0
3733,19,2,8/19/2019,2019-ISO-28,0
3734,19,1,8/19/2019,2019-ISO-20,0
3737,11,9,8/18/2019,2019-ISO-33,0
3738,11,9,8/19/2019,2019-ISO-33,0
3739,11,9,8/20/2019,2019-ISO-33,0
3740,11,6,8/21/2019,2019-ISO-33,0
3742,11,3,8/21/2019,2019-ISO-26,0
3743,11,3,8/22/2019,2019-ISO-28,0
3744,11,1,8/22/2019,2019-ISO-26,0
3745,11,5,8/22/2019,2019-ISO-33,0
3746,55,8.5,8/22/2019,2019-ISO-28,0
3747,55,0.5,8/22/2019,2019-ISO-33,0
3748,12,3,8/20/2019,2019-Cost Center-3,0
3749,12,6,8/20/2019,2019-ISO-33,0
3750,12,1.5,8/21/2019,2019-Cost Center-3,0
3751,12,7.5,8/21/2019,2019-ISO-33,0
3752,12,6,8/22/2019,2019-ISO-33,0
3753,12,3,8/22/2019,2019-Cost Center-3,0
3758,51,0.5,8/22/2019,2019-Vacation-1,0
3759,51,8.5,8/22/2019,2019-Lean-3,0
3760,51,9,8/21/2019,2019-Lean-3,0
3761,51,9,8/20/2019,2019-Lean-1,0
3762,51,2.5,8/18/2019,2019-Lean-3,0
3763,51,6.5,8/18/2019,2019-Lean-1,0
3764,51,9,8/19/2019,2019-Lean-3,0
3766,10,9,8/22/2019,2019-Vacation-1,0
3767,10,1.5,8/21/2019,2019-Lean-7,0
3768,10,1.5,8/21/2019,2019-Lean-3,0
3769,10,6,8/21/2019,2019-Lean-9,0
3770,10,7,8/20/2019,2019-Lean-1,0
3771,10,1,8/20/2019,2019-Lean-9,0
3772,10,1,8/20/2019,2019-Lean-3,0
3773,10,5,8/19/2019,2019-Lean-9,0
3774,10,4,8/19/2019,2019-Lean-1,0
3775,10,1.5,8/18/2019,2019-Lean-9,0
3776,10,6.5,8/18/2019,2019-Lean-1,0
3777,10,1,8/18/2019,2019-Lean-7,0
3778,1,2,8/22/2019,2019-Lean-1,0
3779,1,7,8/22/2019,2019-Cost Center-3,0
3780,1,2,8/21/2019,2019-Cost Center-3,0
3781,2,3,8/26/2019,2019-ISO-34,0
3782,2,6,8/26/2019,2019-Cost Center-3,0
3783,53,8.5,8/26/2019,2019-ISO-30,0
3784,53,0.5,8/26/2019,2019-Cost Center-3,0
3785,53,9,8/25/2019,2019-ISO-20,0
3787,19,3.5,8/25/2019,2019-ISO-32,0
3790,19,3.5,8/25/2019,2019-ISO-25,0
3791,19,1,8/25/2019,2019-ISO-28,0
3792,19,1,8/25/2019,2019-Cost Center-2,0
3793,19,2,8/26/2019,2019-Cost Center-3,0
3794,19,5,8/26/2019,2019-ISO-25,0
3795,19,2,8/26/2019,2019-ISO-28,0
3796,2,4,8/25/2019,2019-Lean-11,0
3797,2,1,8/25/2019,2019-Lean-10,0
3798,2,3,8/25/2019,2019-ISO-35,0
3799,2,1,8/25/2019,2019-Cost Center-3,0
3800,2,3,8/27/2019,2019-Cost Center-3,0
3801,2,6,8/27/2019,2019-Vacation-1,0
3802,53,1.5,8/27/2019,2019-Cost Center-3,0
3803,53,7.5,8/27/2019,2019-ISO-30,0
3804,1,6,8/27/2019,2019-Cost Center-3,0
3805,1,3,8/27/2019,2019-Lean-10,0
3806,1,5,8/26/2019,2019-Lean-9,0
3807,1,1,8/26/2019,2019-Lean-2,0
3808,1,3,8/26/2019,2019-Cost Center-3,0
3809,55,0.5,8/25/2019,2019-ISO-27,0
3810,55,1.5,8/25/2019,2019-ISO-28,0
3811,55,5.5,8/25/2019,2019-ISO-34,0
3812,55,1.5,8/25/2019,2019-Cost Center-4,0
3813,55,5.5,8/26/2019,2019-ISO-34,0
3814,55,2,8/26/2019,2019-ISO-28,0
3815,55,1.5,8/26/2019,2019-Cost Center-2,0
3816,55,9,8/27/2019,2019-ISO-34,0
3817,53,7,8/28/2019,2019-ISO-30,0
3818,53,2,8/28/2019,2019-ISO-30,0
3819,15,1,8/25/2019,2019-Cost Center-3,0
3820,15,7,8/25/2019,2019-ISO-30,0
3821,15,1,8/25/2019,2019-ISO-19,0
3825,15,3.5,8/26/2019,2019-ISO-30,0
3823,15,5,8/26/2019,2019-ISO-19,0
3824,15,0.5,8/26/2019,2019-Cost Center-3,0
3826,15,1.5,8/27/2019,2019-Cost Center-2,0
3827,15,3,8/27/2019,2019-ISO-33,0
3828,15,1,8/27/2019,2019-Cost Center-3,0
3829,15,0.5,8/27/2019,2019-ISO-30,0
3830,15,3,8/27/2019,2019-ISO-19,0
3831,15,2,8/28/2019,2019-Vacation-1,0
3834,15,5,8/28/2019,2019-ISO-30,0
3833,15,2,8/28/2019,2019-ISO-19,0
3836,55,3,8/28/2019,2019-ISO-28,0
3837,55,6,8/28/2019,2019-ISO-34,0
3838,55,7,8/29/2019,2019-ISO-34,0
3839,55,2,8/29/2019,2019-Cost Center-4,0
3840,12,6,8/29/2019,2019-Cost Center-3,0
3841,12,3,8/29/2019,2019-ISO-33,0
3842,12,2.5,8/28/2019,2019-Cost Center-3,0
3868,12,6,8/28/2019,2019-ISO-19,0
3866,12,3.5,8/27/2019,2019-ISO-33,0
3846,12,1,8/27/2019,2019-ISO-19,0
3848,12,2.5,8/27/2019,2019-Cost Center-3,0
3849,51,9,8/29/2019,2019-Lean-11,0
3850,51,9,8/28/2019,2019-Lean-11,0
3880,51,1.5,8/27/2019,2019-Cost Center-2,0
3852,51,1.5,8/27/2019,2019-Lean-11,0
3853,51,6,8/27/2019,2019-Lean-10,0
3854,51,2.5,8/25/2019,2019-Cost Center-3,0
3855,51,6.5,8/25/2019,2019-ISO-28,0
3856,12,0.5,8/25/2019,2019-ISO-20,0
3857,12,4.5,8/25/2019,2019-ISO-19,0
3858,12,1,8/25/2019,2019-ISO-33,0
3859,12,3,8/25/2019,2019-Cost Center-3,0
3865,12,4,8/26/2019,2019-ISO-19,0
3862,51,8,8/26/2019,2019-Lean-11,0
3863,51,1,8/26/2019,2019-Cost Center-3,0
3864,12,5,8/26/2019,2019-Cost Center-3,0
3867,12,2,8/27/2019,2019-Cost Center-2,0
3869,12,0.5,8/28/2019,2019-ISO-30,0
3870,12,4,8/24/2019,2019-Cost Center-2,0
3871,2,9,8/29/2019,2019-Cost Center-3,0
3872,2,9,8/28/2019,2019-Cost Center-3,0
3873,15,0.5,8/29/2019,2019-ISO-33,0
3874,15,0.5,8/29/2019,2019-Cost Center-3,0
3875,15,8,8/29/2019,2019-ISO-30,0
4043,15,4,9/8/2019,2019-ISO-37,0
3903,11,1.5,8/27/2019,2019-Cost Center-3,0
3879,11,9,8/29/2019,2019-ISO-26,0
3881,51,3,8/24/2019,2019-Cost Center-2,0
3882,11,5,8/28/2019,2019-ISO-33,0
3904,11,4.5,8/27/2019,2019-ISO-33,0
3887,10,8,8/28/2019,2019-Lean-9,0
3885,10,8,8/29/2019,2019-Lean-10,0
3886,10,1,8/29/2019,2019-Lean-11,0
3888,11,1,8/25/2019,2019-Vacation-1,0
3889,11,8,8/25/2019,2019-ISO-33,0
3890,10,1,8/28/2019,2019-Lean-7,0
3891,10,9,8/27/2019,2019-Lean-10,0
3892,10,9,8/26/2019,2019-Lean-11,0
3898,11,1.5,8/27/2019,2019-Cost Center-2,0
3894,10,5,8/25/2019,2019-Lean-9,0
3895,10,3,8/25/2019,2019-Lean-1,0
3896,10,1,8/25/2019,2019-Lean-7,0
3897,11,1.5,8/28/2019,2019-ISO-28,0
3905,11,3.5,8/26/2019,2019-ISO-26,0
3902,11,1.5,8/27/2019,2019-Vacation-1,0
3906,11,4,8/26/2019,2019-Cost Center-3,0
3907,11,1.5,8/26/2019,2019-ISO-28,0
3908,19,3,8/29/2019,2019-ISO-25,0
3909,19,1,8/29/2019,2019-ISO-32,0
3910,19,1,8/29/2019,2019-ISO-28,0
3911,19,1,8/29/2019,2019-Cost Center-2,0
3912,19,3,8/29/2019,2019-Vacation-1,0
3913,19,5,8/28/2019,2019-ISO-25,0
3914,19,1.5,8/28/2019,2019-Vacation-1,0
3915,19,2.5,8/28/2019,2019-ISO-28,0
3916,19,6,8/27/2019,2019-Cost Center-2,0
3917,19,3,8/27/2019,2019-ISO-25,0
3918,19,3,8/24/2019,2019-Cost Center-2,0
3919,53,9,8/29/2019,2019-Vacation-1,0
3920,1,3,8/29/2019,2019-Lean-9,0
3921,1,3,8/29/2019,2019-Lean-7,0
3922,1,3,8/29/2019,2019-Cost Center-3,0
3923,1,6,8/28/2019,2019-Cost Center-3,0
3924,1,1,8/28/2019,2019-Lean-11,0
3925,1,1,8/28/2019,2019-Lean-9,0
3926,1,1,8/28/2019,2019-Lean-10,0
3927,1,9,8/25/2019,2019-Cost Center-3,0
3928,2,1,9/1/2019,2019-ISO-34,0
3929,12,0.5,9/1/2019,2019-ISO-36,0
3930,12,0.5,9/1/2019,2019-ISO-19,0
3931,12,0.5,9/1/2019,2019-ISO-26,0
3932,12,2,9/1/2019,2019-ISO-33,0
4021,12,1.5,9/1/2019,2019-Vacation-1,0
4022,12,4,9/1/2019,2019-Cost Center-3,0
3935,10,7,9/1/2019,2019-Lean-9,0
3936,10,2,9/1/2019,2019-Lean-1,0
3937,53,4.5,9/1/2019,2019-ISO-26,0
3938,53,2,9/1/2019,2019-ISO-36,0
3939,53,2.5,9/1/2019,2019-ISO-30,0
3940,51,9,9/1/2019,2019-Lean-11,0
3941,51,9,9/2/2019,2019-Lean-11,0
3942,55,0.5,9/3/2019,2019-Cost Center-2,0
3943,55,1,9/3/2019,2019-ISO-27,0
3944,55,2,9/3/2019,2019-ISO-30,0
3945,55,1,9/3/2019,2019-ISO-36,0
3946,55,4.5,9/3/2019,2019-ISO-19,0
3947,55,7,9/2/2019,2019-ISO-36,0
3948,55,2,9/2/2019,2019-Cost Center-4,0
3949,15,9,9/1/2019,2019-Cost Center-2,0
3950,15,9,9/2/2019,2019-Cost Center-2,0
3951,53,0.5,9/3/2019,2019-ISO-36,0
3952,53,4.5,9/3/2019,2019-ISO-26,0
3953,53,4,9/3/2019,2019-ISO-30,0
3954,53,3.5,9/2/2019,2019-ISO-30,0
3955,53,5.5,9/2/2019,2019-ISO-36,0
3956,55,9,9/1/2019,2019-ISO-27,0
3957,55,9,9/4/2019,2019-ISO-36,0
3958,19,8,9/4/2019,2019-ISO-32,0
3959,19,1,9/4/2019,2019-Cost Center-3,0
3960,19,9,9/3/2019,2019-Vacation-1,0
3961,15,0.5,9/3/2019,2019-Vacation-1,0
3962,15,2.5,9/3/2019,2019-Cost Center-3,0
3964,15,6,9/3/2019,2019-ISO-35,0
3965,15,6,9/4/2019,2019-ISO-30,0
3966,15,3,9/4/2019,2019-Vacation-1,0
3967,2,1,9/5/2019,2019-ISO-36,0
3968,2,6,9/5/2019,2019-Cost Center-3,0
3969,2,2,9/5/2019,2019-Lean-1,0
3970,2,2,9/4/2019,2019-ISO-36,0
3971,2,4,9/4/2019,2019-ISO-35,0
3972,2,2,9/4/2019,2019-ISO-34,0
3973,2,1,9/4/2019,2019-Cost Center-3,0
3974,2,9,9/3/2019,2019-Cost Center-3,0
3975,2,9,9/2/2019,2019-Cost Center-3,0
3976,2,8,9/1/2019,2019-Cost Center-3,0
3977,15,1,9/5/2019,2019-Vacation-1,0
3978,15,1,9/5/2019,2019-Cost Center-3,0
3979,15,0.5,9/5/2019,2019-ISO-19,0
3980,15,0.5,9/5/2019,2019-ISO-27,0
3981,15,3,9/5/2019,2019-ISO-30,0
3982,15,3,9/5/2019,2019-ISO-33,0
3983,19,5,9/5/2019,2019-ISO-32,0
4027,19,4,9/5/2019,2019-BPR-1,0
3985,1,9,9/5/2019,2019-Cost Center-3,0
3986,1,9,9/4/2019,2019-Cost Center-3,0
3987,1,9,9/3/2019,2019-Cost Center-3,0
3988,1,9,9/2/2019,2019-Cost Center-3,0
3989,1,9,9/1/2019,2019-Cost Center-3,0
3990,1,9,8/31/2019,2019-Cost Center-3,0
3991,55,3.5,9/5/2019,2019-ISO-36,0
3992,55,5.5,9/5/2019,2019-ISO-27,0
3993,53,4,9/5/2019,2019-ISO-30,0
3994,53,1.5,9/5/2019,2019-Cost Center-3,0
3995,53,1,9/5/2019,2019-ISO-26,0
3996,53,2.5,9/5/2019,2019-ISO-36,0
3997,53,2,9/4/2019,2019-ISO-26,0
3998,53,2,9/4/2019,2019-ISO-36,0
3999,53,5,9/4/2019,2019-ISO-30,0
4000,51,6.5,9/5/2019,2019-Lean-10,0
4001,51,2.5,9/5/2019,2019-Lean-11,0
4002,51,2,9/4/2019,2019-Cost Center-3,0
4003,51,7,9/4/2019,2019-Cost Center-2,0
4004,10,3,9/5/2019,2019-Lean-11,0
4005,10,6,9/5/2019,2019-Lean-10,0
4006,10,3,9/4/2019,2019-Vacation-1,0
4007,51,5,9/3/2019,2019-Vacation-1,0
4008,10,5,9/4/2019,2019-Lean-1,0
4009,51,4,9/3/2019,2019-Lean-11,0
4010,10,1,9/4/2019,2019-Lean-11,0
4011,10,9,9/3/2019,2019-Lean-9,0
4012,10,8,9/2/2019,2019-Lean-11,0
4013,10,1,9/2/2019,2019-Lean-9,0
4014,12,1,9/5/2019,2019-ISO-19,0
4015,12,4,9/5/2019,2019-ISO-26,0
4016,12,0.5,9/5/2019,2019-ISO-36,0
4017,12,1.5,9/5/2019,2019-ISO-33,0
4018,12,2,9/5/2019,2019-Cost Center-3,0
4019,12,9,9/4/2019,2019-Cost Center-3,0
4020,12,9,9/3/2019,2019-Cost Center-3,0
4023,12,4.5,9/2/2019,2019-ISO-36,0
4024,12,1.5,9/2/2019,2019-ISO-19,0
4025,12,0.5,9/2/2019,2019-ISO-24,0
4026,12,2.5,9/2/2019,2019-Cost Center-3,0
4028,19,6,9/2/2019,2019-ISO-25,0
4029,19,3,9/2/2019,2019-Cost Center-2,0
4030,19,5,9/1/2019,2019-ISO-25,0
4031,19,1,9/1/2019,2019-ISO-32,0
4032,19,3,9/1/2019,2019-Cost Center-3,0
4033,11,9,9/1/2019,2019-Cost Center-2,0
4034,11,9,9/2/2019,2019-Cost Center-2,0
4035,11,5.5,9/3/2019,2019-ISO-35,0
4036,11,3,9/4/2019,2019-ISO-35,0
4037,11,6,9/4/2019,2019-ISO-26,0
4038,11,8,9/5/2019,2019-ISO-35,0
4039,11,1,9/5/2019,2019-ISO-26,0
4040,11,1.5,9/3/2019,2019-Cost Center-3,0
4041,11,2,9/3/2019,2019-ISO-26,0
4042,11,2.5,8/28/2019,2019-Vacation-1,0
4047,15,3.25,9/8/2019,2019-ISO-33,0
4045,15,1.5,9/8/2019,2019-ISO-27,0
4048,15,0.25,9/8/2019,2019-Vacation-1,0
4051,55,1,9/8/2019,2019-Cost Center-2,0
4050,55,1.5,9/8/2019,2019-ISO-27,0
4052,55,6.5,9/8/2019,2019-ISO-36,0
4053,1,1.5,9/7/2019,2019-Lean-10,0
4054,1,2,9/7/2019,2019-Lean-7,0
4055,1,1,9/7/2019,2019-Lean-9,0
4056,1,4.5,9/7/2019,2019-Cost Center-3,0
4060,1,7,9/8/2019,2019-Lean-9,0
4058,1,1,9/8/2019,2019-Lean-1,0
4059,1,1,9/8/2019,2019-Cost Center-3,0
